Request No,Brand,Season,Dept,Size Type,Channel,Style No,Style Name,Artwork/Color No/Name,In Store Date,Qty,Retail Price,Store Set,Size Range,Offer Description,AC Date,LUC,SUC,Trans Mode,Unit Status,DC Date,PO,Store Set Date,Status,Material Supplier Art #,Material COO,Style Fiber Content,Finished Weight,Material Cost,Yield,Yield UOM,Sub Dept,Freight Product Category,Product Type,Modified By,Last Published Date,Agent,Vendor,Factory,Style Name,Trim Cost,Fabric Financing Fee,Duty Savings Program,Est Duty Amt,HTS No,Quota Category,Fabric Financing Fee,Offer No,IMU%,Vendor Comments,PO Status
HQ141712,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,614709,24 PETITE STRAIGHT,009036-INDUSTRIAL NAVY,03/04/2024,668,98.99,SB2,604_PETITE_NUMERIC,7/11 FABRIC FOB$3.46,12/20/2023,14.35,9.51,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,OKR0T9537X,CHINA,"63.00% POLYESTER
4.00% SPANDEX
33.00% RAYON",340.00,3.61,1.270000,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 PETITE STRAIGHT,1.06,0.18,MP,2.31,6204639011,,0.18,195912,85.50,,
HQ139680,ATF,SPRING 2024,526 M PANTS,MISSY,,862504,**DO NOT USE** 24 6 INCH SHORT,,,,49.99,QTR1,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,HW2101213142,CHINA,"97.00% COTTON
3.00% SPANDEX",,,,,,,,,,,,,**DO NOT USE** 24 6 INCH SHORT,,,STANDARD,,,,,,,,
HQ139682,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862555,24 6 INCH SHORT - POLISHED DENIM,001898-INK WASH,01/08/2024,481,59.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23(FABRIC FOB$3.65),10/25/2023,10.70,7.70,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,0.890000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT - POLISHED DENIM,0.97,0.13,MP,1.09,6204628056,,0.13,182480,82.16,,
HQ139682,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862555,24 6 INCH SHORT - POLISHED DENIM,001898-INK WASH,01/29/2024,"1,148",59.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23(FABRIC FOB$3.65),11/15/2023,10.70,7.70,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,0.890000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT - POLISHED DENIM,0.97,0.13,MP,1.09,6204628056,,0.13,182480,82.16,,
HQ139682,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862555,24 6 INCH SHORT - POLISHED DENIM,001898-INK WASH,03/04/2024,776,59.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23(FABRIC FOB$3.65),12/20/2023,10.70,7.70,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,0.890000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT - POLISHED DENIM,0.97,0.13,MP,1.09,6204628056,,0.13,182480,82.16,,
HQ138941,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,862573,CURVY MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,009513-DARK INDIGO WASH,01/08/2024,793,89.99,QTR1,601_MISSY_NUMERIC,FINAL 7/27 - FLOW,10/25/2023,14.52,10.24,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,INDIGOBUDD,PAKISTAN,,,3.04,1.430000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,CURVY MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,1.25,0.17,MP,1.53,6204628011,348,0.17,196008,83.86,30 mins enzyme stone bleach + whisker + handsand + pp spray + soft,
HQ138941,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,862573,CURVY MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,009513-DARK INDIGO WASH,01/29/2024,348,89.99,QTR1,601_MISSY_NUMERIC,FINAL 7/27 - FLOW,11/15/2023,14.52,10.24,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,INDIGOBUDD,PAKISTAN,,,3.04,1.430000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,CURVY MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,1.25,0.17,MP,1.53,6204628011,348,0.17,196008,83.86,30 mins enzyme stone bleach + whisker + handsand + pp spray + soft,
HQ138941,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,862573,CURVY MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,009513-DARK INDIGO WASH,03/04/2024,68,89.99,QTR1,601_MISSY_NUMERIC,FINAL 7/27 - FLOW,12/20/2023,14.52,10.24,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,INDIGOBUDD,PAKISTAN,,,3.04,1.430000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,CURVY MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,1.25,0.17,MP,1.53,6204628011,348,0.17,196008,83.86,30 mins enzyme stone bleach + whisker + handsand + pp spray + soft,
HQ138940,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862584,MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,009513-DARK INDIGO WASH,01/08/2024,833,89.99,QTR1,601_MISSY_NUMERIC,FINAL 7/7 - FLOW,10/25/2023,13.93,9.80,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,INDIGOBUDD,PAKISTAN,,,3.04,1.300000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,1.25,0.16,MP,1.46,6204628011,348,0.16,195124,84.52,DARK INDIGO WASH : 30 mins enzyme stone bleach + whisker + handsand + pp spray + soft,
HQ138940,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862584,MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,009513-DARK INDIGO WASH,01/29/2024,398,89.99,QTR1,601_MISSY_NUMERIC,FINAL 7/7 - FLOW,11/15/2023,13.93,9.80,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,INDIGOBUDD,PAKISTAN,,,3.04,1.300000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,1.25,0.16,MP,1.46,6204628011,348,0.16,195124,84.52,DARK INDIGO WASH : 30 mins enzyme stone bleach + whisker + handsand + pp spray + soft,
HQ138940,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862584,MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,009513-DARK INDIGO WASH,03/04/2024,28,89.99,QTR1,601_MISSY_NUMERIC,FINAL 7/7 - FLOW,12/20/2023,13.93,9.80,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,INDIGOBUDD,PAKISTAN,,,3.04,1.300000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,MID RISE GIRLFRIEND DENIM WITH ROLLED HEM,1.25,0.16,MP,1.46,6204628011,348,0.16,195124,84.52,DARK INDIGO WASH : 30 mins enzyme stone bleach + whisker + handsand + pp spray + soft,
HQ139672,ATF,SPRING 2024,526 M PANTS,MISSY,,862594,**DO NOT USE** 24 10 INCH SHORT,,,,49.99,QTR1,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,HW2101213142,CHINA,"97.00% COTTON
3.00% SPANDEX",,,,,,,,,,,,,**DO NOT USE** 24 10 INCH SHORT,,,STANDARD,,,,,,,,
HQ138930,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,862608,CURVY MID RISE SLIM STRAIGHT DENIM WITH CLEAN HEM,009016-WHITECAP,01/08/2024,"1,329",89.99,SB1,601_MISSY_NUMERIC,FINAL 7/14 - CURVY,10/25/2023,15.91,11.30,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,KANAYAPD,INDONESIA,"98.20% COTTON
1.80% ELASTANE",9.75,3.70,1.550000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,CURVY MID RISE SLIM STRAIGHT DENIM WITH CLEAN HEM,1.23,0.00,MP,1.69,6204628011,348,0.00,196020,82.32,20 Min Soda Ash + H2o2 + Softener.,
HQ139669,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,862614,24 CURVY CROP PANT - POLISHED DENIM,001898-INK WASH,01/08/2024,446,89.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23,10/25/2023,13.95,10.24,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.450000,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 CURVY CROP PANT - POLISHED DENIM,1.10,0.22,MP,1.44,6204628018,348,0.22,182508,84.50,,
HQ139669,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,862614,24 CURVY CROP PANT - POLISHED DENIM,001898-INK WASH,01/29/2024,"1,052",89.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23,11/15/2023,13.95,10.24,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.450000,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 CURVY CROP PANT - POLISHED DENIM,1.10,0.22,MP,1.44,6204628018,348,0.22,182508,84.50,,
HQ139669,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,862614,24 CURVY CROP PANT - POLISHED DENIM,001898-INK WASH,03/04/2024,"1,009",89.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23,12/20/2023,13.95,10.24,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.450000,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 CURVY CROP PANT - POLISHED DENIM,1.10,0.22,MP,1.44,6204628018,348,0.22,182508,84.50,,
HQ139666,ATF,SPRING 2024,526 M PANTS,MISSY,,862615,**DO NOT USE** 24 CROP PANT,,,,79.99,QTR1,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,HW2101213142,CHINA,"97.00% COTTON
3.00% SPANDEX",,,,,,,,,,,,,**DO NOT USE** 24 CROP PANT,,,STANDARD,,,,,,,,
HQ139668,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,,862658,**DO NOT USE** 24 CURVY CROP PANT,,,,79.99,QTR1,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,HW2101213142,CHINA,"97.00% COTTON
3.00% SPANDEX",,,,,,,,,,,,,**DO NOT USE** 24 CURVY CROP PANT,,,STANDARD,,,,,,,,
HQ141729,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862671,PETITE EASY FL LINEN PANT - CHAMBRAY,001056-NAVY/WHITE,01/08/2024,745,89.99,QTR1,605_PETITE_ALPHA,FINAL: 7/14 COST FOR PETITE,10/24/2023,12.41,9.66,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.530000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,P6780159,2023-07-06 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,PETITE EASY FL LINEN PANT - CHAMBRAY,1.50,0.18,MP,0.23,6204698044,,0.18,195922,86.21,,
HQ141729,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862671,PETITE EASY FL LINEN PANT - CHAMBRAY,001056-NAVY/WHITE,03/04/2024,"1,411",89.99,QTR1,605_PETITE_ALPHA,FINAL: 7/14 COST FOR PETITE,12/20/2023,12.41,9.66,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.530000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,PETITE EASY FL LINEN PANT - CHAMBRAY,1.50,0.18,MP,0.23,6204698044,,0.18,195922,86.21,,
HQ141729,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862671,PETITE EASY FL LINEN PANT - CHAMBRAY,001056-NAVY/WHITE,12/18/2023,745,89.99,QTR1,605_PETITE_ALPHA,FINAL: 7/14 COST FOR PETITE,10/04/2023,12.41,9.66,OCEAN,IR,12/11/2023,,12/18/2023,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.530000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,PETITE EASY FL LINEN PANT - CHAMBRAY,1.50,0.18,MP,0.23,6204698044,,0.18,195922,86.21,,
HQ139674,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862672,24 10 INCH SHORT - POLISHED DENIM,001898-INK WASH,01/08/2024,545,59.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23 (FABRIC FOB$3.65),10/25/2023,11.15,8.05,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.010000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 10 INCH SHORT - POLISHED DENIM,1.00,0.15,MP,1.14,6204628056,,0.15,182478,81.41,,
HQ139674,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862672,24 10 INCH SHORT - POLISHED DENIM,001898-INK WASH,01/29/2024,"1,301",59.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23 (FABRIC FOB$3.65),11/15/2023,11.15,8.05,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.010000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 10 INCH SHORT - POLISHED DENIM,1.00,0.15,MP,1.14,6204628056,,0.15,182478,81.41,,
HQ139674,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862672,24 10 INCH SHORT - POLISHED DENIM,001898-INK WASH,03/04/2024,796,59.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23 (FABRIC FOB$3.65),12/20/2023,11.15,8.05,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.010000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 10 INCH SHORT - POLISHED DENIM,1.00,0.15,MP,1.14,6204628056,,0.15,182478,81.41,,
HQ139667,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862686,24 CROP PANT - POLISHED DENIM,001898-INK WASH,01/08/2024,514,89.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23 (FABRIC FOB$3.65),10/25/2023,13.34,9.77,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.330000,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 CROP PANT - POLISHED DENIM,1.10,0.20,MP,1.38,6204628018,348,0.20,182476,85.18,,
HQ139667,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862686,24 CROP PANT - POLISHED DENIM,001898-INK WASH,01/29/2024,"1,313",89.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23 (FABRIC FOB$3.65),11/15/2023,13.34,9.77,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.330000,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 CROP PANT - POLISHED DENIM,1.10,0.20,MP,1.38,6204628018,348,0.20,182476,85.18,,
HQ139667,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862686,24 CROP PANT - POLISHED DENIM,001898-INK WASH,03/04/2024,962,89.99,QTR1,601_MISSY_NUMERIC,6/12 AS WIN'23 (FABRIC FOB$3.65),12/20/2023,13.34,9.77,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,3.75,1.330000,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 CROP PANT - POLISHED DENIM,1.10,0.20,MP,1.38,6204628018,348,0.20,182476,85.18,,
HQ138932,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862705,MID RISE SLIM STRAIGHT DENIM WITH CLEAN HEM,009016-WHITECAP,01/08/2024,"1,454",89.99,SB1,601_MISSY_NUMERIC,FINAL 7/10 - FLOW,10/25/2023,15.19,10.75,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,KANAYAPD,INDONESIA,"98.20% COTTON
1.80% ELASTANE",9.75,3.70,1.410000,,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,PT. ERATEX (HONG KONG) LTD,PT ERATEX DJAJA TBK.,MID RISE SLIM STRAIGHT DENIM WITH CLEAN HEM,1.23,0.00,MP,1.61,6204628011,348,0.00,195125,83.12,as std : Bio Wash 30m + Sand Wash 10m,
HQ141716,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862723,PETITE HW FL SAILOR BUTTON TROUSER - DENSE TWILL,007160-SMOOTH SAND,01/08/2024,533,98.99,FEB,604_PETITE_NUMERIC,7/14 COST FOR PATITE,10/24/2023,20.70,15.06,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.790000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,P6780159,2023-07-06 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,PETITE HW FL SAILOR BUTTON TROUSER - DENSE TWILL,2.25,0.35,MP,2.24,6204628018,,0.35,195933,79.09,,
HQ141716,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862723,PETITE HW FL SAILOR BUTTON TROUSER - DENSE TWILL,007160-SMOOTH SAND,12/18/2023,533,98.99,FEB,604_PETITE_NUMERIC,7/14 COST FOR PATITE,10/04/2023,20.70,15.06,OCEAN,IR,12/11/2023,,12/18/2023,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.790000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,PETITE HW FL SAILOR BUTTON TROUSER - DENSE TWILL,2.25,0.35,MP,2.24,6204628018,,0.35,195933,79.09,,
HQ141722,ATF,SPRING 2024,526 M PANTS,PETITE,,862772,PETITE EASY FL LINEN PANT - CHAMBRAY,,,,,QTR1,605_PETITE_ALPHA,,,,,,,,,,DROPPED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,,,,,,,,,,,,PETITE EASY FL LINEN PANT - CHAMBRAY,,,STANDARD,,,,,,,,
HQ141757,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862782,*2 TO 1* PETITE HW FL WIDE LEG,002222-BLACK,01/08/2024,"1,015",98.99,MAR,604_PETITE_NUMERIC,,,,,,IR,,,01/08/2024,ADOPTED,UA55444,CHINA,"79.00% POLYESTER
4.00% SPANDEX
17.00% RAYON",270.00,,,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,,,,*2 TO 1* PETITE HW FL WIDE LEG,,,STANDARD,,6204639011,,,,,,
HQ141757,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862782,*2 TO 1* PETITE HW FL WIDE LEG,009107-CHALK,01/08/2024,587,98.99,MAR,604_PETITE_NUMERIC,,,,,,IR,,,01/08/2024,ADOPTED,UA55444,CHINA,"79.00% POLYESTER
4.00% SPANDEX
17.00% RAYON",270.00,,,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,,,,*2 TO 1* PETITE HW FL WIDE LEG,,,STANDARD,,6204639011,,,,,,
HQ141757,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862782,*2 TO 1* PETITE HW FL WIDE LEG,002222-BLACK,01/29/2024,"1,015",98.99,MAR,604_PETITE_NUMERIC,,,,,,FC,,,01/29/2024,ADOPTED,UA55444,CHINA,"79.00% POLYESTER
4.00% SPANDEX
17.00% RAYON",270.00,,,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-25 00:00:00.0,,,,*2 TO 1* PETITE HW FL WIDE LEG,,,STANDARD,,6204639011,,,,,,
HQ141757,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,862782,*2 TO 1* PETITE HW FL WIDE LEG,009107-CHALK,01/29/2024,587,98.99,MAR,604_PETITE_NUMERIC,,,,,,FC,,,01/29/2024,ADOPTED,UA55444,CHINA,"79.00% POLYESTER
4.00% SPANDEX
17.00% RAYON",270.00,,,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-25 00:00:00.0,,,,*2 TO 1* PETITE HW FL WIDE LEG,,,STANDARD,,6204639011,,,,,,
HQ141754,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,862841,24 CURVY PETITE CROP PANT - SEERSUCKER,001056-NAVY/WHITE,01/08/2024,640,89.99,QTR1,604_PETITE_NUMERIC,,,,,,FC,,,01/08/2024,ADOPTED,HS00308107,CHINA,"77.00% COTTON
3.00% SPANDEX
20.00% NYLON",190.00,,,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,,,,24 CURVY PETITE CROP PANT - SEERSUCKER,,,STANDARD,,6204628018,,,,,,
HQ141754,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,862841,24 CURVY PETITE CROP PANT - SEERSUCKER,001056-NAVY/WHITE,01/29/2024,"1,066",89.99,QTR1,604_PETITE_NUMERIC,,,,,,FC,,,01/29/2024,ADOPTED,HS00308107,CHINA,"77.00% COTTON
3.00% SPANDEX
20.00% NYLON",190.00,,,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,,,,24 CURVY PETITE CROP PANT - SEERSUCKER,,,STANDARD,,6204628018,,,,,,
HQ141754,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,862841,24 CURVY PETITE CROP PANT - SEERSUCKER,001056-NAVY/WHITE,03/04/2024,533,89.99,QTR1,604_PETITE_NUMERIC,,,,,,FC,,,03/04/2024,ADOPTED,HS00308107,CHINA,"77.00% COTTON
3.00% SPANDEX
20.00% NYLON",190.00,,,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,,,,24 CURVY PETITE CROP PANT - SEERSUCKER,,,STANDARD,,6204628018,,,,,,
HQ139660,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,862870,HW TIE WAIST TAPERED ANKLE,007165-CAPPUCCINO TAN,01/08/2024,710,98.99,QTR1,602_MISSY_ALPHA,FINAL: 7/4 COST BASED ON LR TP,10/24/2023,20.41,13.83,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.70,1.840000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,HW TIE WAIST TAPERED ANKLE,2.04,0.27,MP,3.38,6204639011,648,0.27,194464,79.38,COST BASED ON FABRIC PRICE $3.50 /YD instead of $3.57,
